maxVmag_counts,maxVmag_g,xValue_counts,yValue_counts,zValue_counts,xValue_g,yValue_g,zValue_g,maxVmagTime,meanVmag_counts,meanVmag_g,sta,staIndex,startTimeFile,Category,Round,Heat,Day
2214.178621,0.540570952,1612.335355,-44,-1516.913204,0.393636561,-0.010742188,-0.370340138,2019-10-12T21:18:44.941600Z,115.3610308,0.028164314,FL,0,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
3700.828286,0.903522531,-1304,2817,-2015,-0.318359375,0.687744141,-0.491943359,2019-10-12T21:18:43.922400Z,109.8472846,0.026818185,NL,1,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
2465.566712,0.601944998,2421.0438,-200,421.3859606,0.591075147,-0.048828125,0.102877432,2019-10-12T21:18:44.328500Z,85.48183045,0.020869588,FL0,2,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
1900.040599,0.463877099,1650.15038,642,689.1980861,0.402868745,0.156738281,0.168261251,2019-10-12T21:18:45.354900Z,188.9053938,0.046119481,FL60,3,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
1909.764296,0.466251049,-1770.84125,-259,-666.5132648,-0.43233429,-0.063232422,-0.162722965,2019-10-12T21:18:46.265400Z,122.0473631,0.02979672,FL330,4,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
1235.296814,0.301586136,-1211.171604,-187,-155.0888939,-0.295696192,-0.045654297,-0.037863499,2019-10-12T21:18:46.956200Z,86.82566532,0.021197672,FL660,5,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
2305.885361,0.562960293,-1898.14585,1063,764.3171021,-0.463414514,0.259521484,0.186600855,2019-10-12T21:18:47.847700Z,168.558033,0.041151864,FL1K,6,2019-10-12T21:18:25Z,Top Fuel ,Q4,Heat 6,Saturday
1813.648162,0.442785196,1792.904374,262,78.54655105,0.437720794,0.063964844,0.019176404,2019-10-12T21:21:28.281600Z,109.838448,0.026816027,FL,0,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
3191.995301,0.779295728,-373,-2413,2056,-0.091064453,-0.589111328,0.501953125,2019-10-12T21:21:27.957400Z,101.2118132,0.024709915,NL,1,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
2240.444858,0.546983608,-1973.973697,644,-841.5966993,-0.481927172,0.157226563,-0.205467944,2019-10-12T21:21:27.868500Z,80.86513204,0.019742464,FL0,2,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
1070.322501,0.261309204,4.382966029,929,-531.5355536,0.00107006,0.226806641,-0.129769422,2019-10-12T21:21:29.124900Z,183.4145264,0.044778937,FL60,3,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
845.0204161,0.206303813,731.2212681,-111,-408.7223515,0.178520817,-0.027099609,-0.09978573,2019-10-12T21:21:29.970400Z,118.4275977,0.028912988,FL330,4,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
